id,t,alt,choice,trcost,trtime,age,income,parttime
10,2,Public,0,5.130610180566304,.1558517289515519,3.2,4,Full-time
10,2,Bicycle,0,2.616598506639797,1.270992182893506,3.2,4,Full-time
10,2,Walk,0,.8893268517511184,.2347753939301471,3.2,4,Full-time
10,3,Car,1,.6015418441919327,.1868453698187147,3.4,4,Full-time
10,3,Public,0,1.587044709045315,.5874621047268942,3.4,4,Full-time
10,3,Bicycle,0,.8291403335544461,.7668281662961753,3.4,4,Full-time
10,3,Walk,0,.6795962154324589,1.433899387170572,3.4,4,Full-time
11,1,Car,0,6.097374832016069,.1735893560528172,3,7,Full-time
11,1,Public,0,4.338972386389846,.2906865564644604,3,7,Full-time
11,1,Bicycle,0,.7419702552174317,.6827117975098524,3,7,Full-time
11,1,Walk,1,.6564912883208307,.4128087246493934,3,7,Full-time
11,2,Car,0,5.308243453684064,.1930860887223674,3.2,7,Full-time
11,2,Public,0,4.044868821037235,.1573885653604502,3.2,7,Full-time
11,2,Bicycle,1,.532035971606877,.2928649594699119,3.2,7,Full-time
11,2,Walk,0,.9481564454169851,1.805030753179199,3.2,7,Full-time
11,3,Car,0,6.822339565733892,.1397004659672137,3.4,10,Full-time
11,3,Public,0,4.431827828107675,.6853291668764059,3.4,10,Full-time
11,3,Bicycle,1,1.841293085361085,1.115355355390831,3.4,10,Full-time
11,3,Walk,0,.7643081588918967,.1824012575420777,3.4,10,Full-time
12,1,Car,1,1.317986053568681,.1624886899765972,3,9,Part-time
12,1,Public,0,2.869762805920717,.3796858225643276,3,9,Part-time
12,1,Bicycle,0,1.218355280419281,.238619521062419,3,9,Part-time
12,1,Walk,0,.5763377514680872,.7552418742265571,3,9,Part-time
12,2,Car,1,5.329656523486761,.12327202983129,3.2,11,Part-time
12,2,Public,0,1.915911665991429,.3066233839256832,3.2,11,Part-time
12,2,Bicycle,0,2.719706792915751,.582411598707267,3.2,11,Part-time
12,2,Walk,0,.7605439688371092,.2424448177804915,3.2,11,Part-time
12,3,Car,1,3.636221204066458,.1951657706326412,3.4,9,Part-time
12,3,Public,0,4.369040243871636,.548824006282274,3.4,9,Part-time
12,3,Bicycle,0,1.427350414287879,.4650250055828437,3.4,9,Part-time
12,3,Walk,0,.5779001095630221,.3083221270448981,3.4,9,Part-time
13,1,Car,0,2.362089791118727,.1765526761818329,4,4,Full-time
13,1,Public,1,1.573127131103894,.2275334682581399,4,4,Full-time
13,1,Bicycle,0,.967919063077487,1.202196725812524,4,4,Full-time
13,1,Walk,0,.7674748394478887,1.926952965699515,4,4,Full-time
13,2,Car,0,6.637813891353526,.1557204531176079,4.2,6,Part-time
13,2,Public,0,3.680394034160755,.5738359781024815,4.2,6,Part-time
13,2,Bicycle,1,2.003558637088602,.1501629864468482,4.2,6,Part-time
13,2,Walk,0,.5614079660236646,1.981093375496144,4.2,6,Part-time
13,3,Car,0,7.675753154924273,.1661632985646874,4.4,4,Part-time
13,3,Public,0,4.220439839778506,.7039352215169159,4.4,4,Part-time
13,3,Bicycle,0,1.769730302863952,.5189528658080604,4.4,4,Part-time
13,3,Walk,1,.5591325941604655,1.450340106675621,4.4,4,Part-time
14,1,Car,1,1.781115014189185,.2183193396736212,4,5,Full-time
14,1,Public,0,3.979025594905301,.6926425720653919,4,5,Full-time
14,1,Bicycle,0,2.28860416948568,.3717586397574515,4,5,Full-time
14,1,Walk,0,.9270589301765255,.9971737891283716,4,5,Full-time
14,2,Car,1,2.899643053041394,.2085422613808697,4.2,8,Full-time
14,2,Public,0,.8824510989433536,.1860772488929468,4.2,8,Full-time
14,2,Bicycle,0,1.987207134185113,.8577689628171479,4.2,8,Full-time
14,2,Walk,0,.6853750492427573,1.006762902297769,4.2,8,Full-time
14,3,Car,1,1.043686219528312,.2098444731358126,4.4,5,Part-time
14,3,Public,0,5.148236564066204,.1274339110047124,4.4,5,Part-time
14,3,Bicycle,0,1.436566534151015,.563182193352587,4.4,5,Part-time
14,3,Walk,0,.8383291291738661,.7515129327816426,4.4,5,Part-time
15,1,Car,1,4.123969361755614,.1693363018798256,2,6,Full-time
15,1,Public,0,1.826540810568435,.6545904597943787,2,6,Full-time
15,1,Bicycle,0,2.080616738304704,.5641082676921653,2,6,Full-time
15,1,Walk,0,.6892222114820379,.4324352861281339,2,6,Full-time
15,2,Car,0,5.694427547427519,.2452245554794169,2.2,6,Full-time
15,2,Public,1,3.593422079823877,.5972444859416265,2.2,6,Full-time
15,2,Bicycle,0,2.618704070149731,.7455541289755208,2.2,6,Full-time
15,2,Walk,0,.5514002797086155,.3880055345506173,2.2,6,Full-time
15,3,Car,1,1.095761857896332,.1908974920217698,2.4,8,Full-time
15,3,Public,0,4.145842262942046,.4995583214782409,2.4,8,Full-time
15,3,Bicycle,0,1.571885608595416,.4801269690135662,2.4,8,Full-time
15,3,Walk,0,.501522146729479,1.155555609087091,2.4,8,Full-time
16,1,Car,0,6.664015518640452,.170403608606642,4,4,Full-time
16,1,Public,0,1.652237273791443,.3189208395081535,4,4,Full-time
16,1,Bicycle,1,2.511784230838637,.7192194153773709,4,4,Full-time
16,1,Walk,0,.6401812748086579,1.987373636428001,4,4,Full-time
16,2,Car,1,1.892573328153979,.1578415893524201,4.2,8,Part-time
16,2,Public,0,5.132876919520953,.4390850463284001,4.2,8,Part-time
16,2,Bicycle,0,1.833949771879887,.7083553492332189,4.2,8,Part-time
16,2,Walk,0,.7537628602367141,1.793943895095013,4.2,8,Part-time
16,3,Car,0,7.871474275412861,.1723883382355687,4.4,9,Part-time
16,3,Public,1,1.0418884807326,.4222553337871205,4.4,9,Part-time
16,3,Bicycle,0,2.764870053936381,.2677150573525931,4.4,9,Part-time
16,3,Walk,0,.7816994662586174,.5262422175220932,4.4,9,Part-time
17,1,Car,0,3.948725950633647,.1606739234188444,3,7,Full-time
17,1,Public,0,3.686123311111634,.5203422403447354,3,7,Full-time
17,1,Bicycle,1,1.816027853387367,.8536270312808926,3,7,Full-time
17,1,Walk,0,.8053490004799382,.2945243868098273,3,7,Full-time
17,2,Car,0,7.911129616097225,.1501213845154729,3.2,10,Full-time
17,2,Public,1,4.009457372213784,.6608531688239357,3.2,10,Full-time
17,2,Bicycle,0,1.811263078719532,.164215482243744,3.2,10,Full-time
17,2,Walk,0,.9731836122679798,1.35746532036568,3.2,10,Full-time
17,3,Car,1,3.113383616685284,.1782709369541778,3.4,8,Part-time
17,3,Public,0,4.921632527671033,.667266545697231,3.4,8,Part-time
17,3,Bicycle,0,.6082584663161503,.8994784127082927,3.4,8,Part-time
17,3,Walk,0,.8560228821079887,1.12002735174285,3.4,8,Part-time
18,1,Car,0,7.451351311000247,.1914981591054672,3,3,Full-time
18,1,Public,0,.5549152415977536,.6948503230880517,3,3,Full-time
18,1,Bicycle,0,2.533086646117958,.5523678755335741,3,3,Full-time
18,1,Walk,1,.7227312794049379,.9432284302133993,3,3,Full-time
18,2,Car,1,1.54488836750239,.2498894846894792,3.2,8,Part-time
18,2,Public,0,2.341610685151928,.4774792313578511,3.2,8,Part-time
18,2,Bicycle,0,1.585780634705512,.9934636471783561,3.2,8,Part-time
18,2,Walk,0,.9344285495286799,.9583747003840366,3.2,8,Part-time
18,3,Car,1,1.748207625256899,.2280618100841154,3.4,3,Full-time
18,3,Public,0,1.047719693599968,.6001987118813596,3.4,3,Full-time
18,3,Bicycle,0,.8417490794081315,.9050468523553125,3.4,3,Full-time
18,3,Walk,0,.9973647648211319,1.062674966714684,3.4,3,Full-time
19,1,Car,1,6.993610957604906,.1150789601565765,6,4,Part-time
19,1,Public,0,3.648890452153878,.6856932585113595,6,4,Part-time
19,1,Bicycle,0,1.797028901761744,.7137084153479653,6,4,Part-time
19,1,Walk,0,.8164585447037884,1.879152127610357,6,4,Part-time
19,2,Car,1,2.281289884086875,.2330047470084634,6.2,6,Part-time
19,2,Public,0,2.920528307444694,.7047223458677226,6.2,6,Part-time
19,2,Bicycle,0,2.712926353460021,.4569230824493747,6.2,6,Part-time
19,2,Walk,0,.7125033318718805,.1961031889007593,6.2,6,Part-time
19,3,Car,1,5.175386830685063,.2454028048361197,6.4,10,Part-time
19,3,Public,0,1.905810307183883,.3746664238749108,6.4,10,Part-time
19,3,Bicycle,0,2.60304741345643,.4954289087489317,6.4,10,Part-time
19,3,Walk,0,.6862796953338852,1.437740399949842,6.4,10,Part-time
20,1,Car,1,4.163391759103402,.1213805703318697,6,9,Part-time
20,1,Public,0,5.048308724650789,.2893087488151905,6,9,Part-time
20,1,Bicycle,0,1.881237414514507,.1691035766231158,6,9,Part-time
20,1,Walk,0,.8485720488259823,.946091528130549,6,9,Part-time
20,2,Car,1,.7638242267726385,.1063409895390493,6.2,10,Full-time
20,2,Public,0,2.778682623880894,.5164084140689008,6.2,10,Full-time
20,2,Bicycle,0,1.833620129522099,.1491330816252082,6.2,10,Full-time
20,2,Walk,0,.5367809419318899,.3895824128382236,6.2,10,Full-time
20,3,Car,1,6.521638998497076,.1314074313638505,6.4,16,Part-time
20,3,Public,0,4.194988464210605,.1453705351039902,6.4,16,Part-time
20,3,Bicycle,0,2.599832472524104,.3229530785669735,6.4,16,Part-time
20,3,Walk,0,.8415316369512478,.2791292816053259,6.4,16,Part-time
21,1,Car,1,.9441437805186328,.1604985930594152,5,9,Part-time
21,1,Public,0,1.732642296297318,.2832145583090113,5,9,Part-time
21,1,Bicycle,0,.9444267240008235,.3233529111241029,5,9,Part-time
21,1,Walk,0,.6878817751607798,1.754793098345138,5,9,Part-time
21,2,Car,1,4.608610286915064,.2295674173117251,5.2,13,Part-time
21,2,Public,0,3.756841205347566,.4021732012302406,5.2,13,Part-time
21,2,Bicycle,0,.9529614601045213,.9476972091792044,5.2,13,Part-time
21,2,Walk,0,.6421278838709978,1.490839475732202,5.2,13,Part-time
21,3,Car,1,2.947275656390426,.212191954615835,5.4,14,Full-time
21,3,Public,0,3.941915817238191,.4328132915241048,5.4,14,Full-time
21,3,Bicycle,0,2.748718991776788,1.112202074573395,5.4,14,Full-time
21,3,Walk,0,.5375580951953023,1.229502303991915,5.4,14,Full-time
22,1,Car,1,2.311477201041745,.207201821550133,5,5,Full-time
22,1,Public,0,2.10161092131508,.1310551619586563,5,5,Full-time
22,1,Bicycle,0,2.735817460631434,.1257629338822016,5,5,Full-time
22,1,Walk,0,.8065365896236669,1.038295917794883,5,5,Full-time
22,2,Car,0,6.603540568940991,.1710655517347088,5.2,5,Part-time
22,2,Public,1,1.742674666844972,.6949696893371066,5.2,5,Part-time
22,2,Bicycle,0,1.709474429516678,.610395519570644,5.2,5,Part-time
22,2,Walk,0,.9268532394975055,1.173857552856328,5.2,5,Part-time
22,3,Car,1,5.865936440223879,.125989143525689,5.4,11,Full-time
22,3,Public,0,4.559013538223778,.4092130899038594,5.4,11,Full-time
22,3,Bicycle,0,2.268179055410582,1.205510115174609,5.4,11,Full-time
22,3,Walk,0,.780898709700006,1.519584975330508,5.4,11,Full-time
23,1,Car,1,1.767024171449465,.1561377389257453,2,5,Part-time
23,1,Public,0,1.701482291095374,.6867203944342483,2,5,Part-time
23,1,Bicycle,0,2.408908488792229,.7981303045443815,2,5,Part-time
23,1,Walk,0,.7089331675799653,.4380483851488592,2,5,Part-time
23,2,Car,1,2.936293464586139,.1297061846649552,2.2,7,Part-time
23,2,Public,0,1.700195252182721,.2927098274948094,2.2,7,Part-time
23,2,Bicycle,0,1.947305969461987,.1601794511307241,2.2,7,Part-time
23,2,Walk,0,.740225997775579,1.829718336046932,2.2,7,Part-time
23,3,Car,1,3.544719156961646,.1378661828327241,2.4,5,Part-time
23,3,Public,0,.9468826834888147,.1019515686440989,2.4,5,Part-time
23,3,Bicycle,0,1.058266914132368,.2837286480572279,2.4,5,Part-time
23,3,Walk,0,.9705793999693679,.6175884201746413,2.4,5,Part-time
24,1,Car,1,1.911421586482531,.2496826672269142,2,6,Part-time
24,1,Public,0,1.572834634180558,.2382248433504633,2,6,Part-time
24,1,Bicycle,0,2.814305535919121,.8962084298842763,2,6,Part-time
24,1,Walk,0,.9369884388312666,.8609532366819856,2,6,Part-time
24,2,Car,1,3.460404322626238,.1535169172632974,2.2,5,Full-time
24,2,Public,0,4.903159842258827,.450749546233655,2.2,5,Full-time
24,2,Bicycle,0,2.354372642895716,.7528105133633696,2.2,5,Full-time
24,2,Walk,0,.7827397675631627,1.06022805100524,2.2,5,Full-time
24,3,Car,0,4.184578163151082,.1617652018798219,2.4,6,Full-time
24,3,Public,1,1.637362571865146,.4037055951127356,2.4,6,Full-time
24,3,Bicycle,0,1.005416404759146,.3872912535584026,2.4,6,Full-time
24,3,Walk,0,.6037852054793704,1.167099656564017,2.4,6,Full-time
25,1,Car,0,3.450319146166835,.1814066223240963,2,5,Part-time
25,1,Public,0,1.16603928498038,.4149333358980442,2,5,Part-time
25,1,Bicycle,0,1.575581708229774,.8852248865141168,2,5,Part-time
25,1,Walk,1,.6720757471478729,1.821977175773131,2,5,Part-time
25,2,Car,0,7.873667269070769,.1744777917468488,2.2,7,Part-time
25,2,Public,0,3.074872280643406,.2433517093635636,2.2,7,Part-time
25,2,Bicycle,0,1.787570082976225,.3448300587698746,2.2,7,Part-time
25,2,Walk,1,.6844717472404278,1.5549501456232,2.2,7,Part-time
25,3,Car,1,2.078342916172764,.2144207109716021,2.4,9,Full-time
25,3,Public,0,4.315831606215591,.5157321974569891,2.4,9,Full-time
25,3,Bicycle,0,2.748597353945982,.5787432193730619,2.4,9,Full-time
25,3,Walk,0,.5446615130380998,1.227464200546709,2.4,9,Full-time
26,1,Car,0,6.445802194437342,.1374077346376523,3,4,Part-time
26,1,Public,0,4.988578710888253,.5432020197425009,3,4,Part-time
26,1,Bicycle,1,.8522743809840063,1.256076303562445,3,4,Part-time
26,1,Walk,0,.5112743585980628,.5986389541417261,3,4,Part-time
26,2,Car,1,4.843710767602242,.1748747265306198,3.2,9,Full-time
26,2,Public,0,3.190023420366844,.6172357155535627,3.2,9,Full-time
26,2,Bicycle,0,2.151039380688054,.5636269176767098,3.2,9,Full-time
26,2,Walk,0,.9287159056735466,1.099853149661679,3.2,9,Full-time
26,3,Car,1,4.736493423751351,.1858101574985937,3.4,6,Part-time
26,3,Public,0,1.791225628518415,.218750609754236,3.4,6,Part-time
26,3,Bicycle,0,1.376807341638201,.4697109995112573,3.4,6,Part-time
26,3,Walk,0,.8792942001557345,.1250753131088623,3.4,6,Part-time
27,1,Car,1,1.481282839117554,.2308506479998841,4,8,Part-time
27,1,Public,0,1.315588835689325,.1992464653618861,4,8,Part-time
27,1,Bicycle,0,1.969163120900805,.1561925239771018,4,8,Part-time
27,1,Walk,0,.8272910447466686,.2244612889391856,4,8,Part-time
27,2,Car,1,6.693569312029848,.2361161344588361,4.2,13,Full-time
27,2,Public,0,1.259888570017889,.3834399085645377,4.2,13,Full-time
27,2,Bicycle,0,1.372828487826292,.5005428748681477,4.2,13,Full-time
27,2,Walk,0,.6197032893722383,1.078289987493749,4.2,13,Full-time
27,3,Car,1,1.330867412697017,.1755615448496494,4.4,8,Full-time
27,3,Public,0,2.684437547105423,.1483146701424405,4.4,8,Full-time
27,3,Bicycle,0,1.523247143302228,.5085605643725259,4.4,8,Full-time
27,3,Walk,0,.5102891874540434,1.349155031181944,4.4,8,Full-time
28,1,Car,0,3.760000192609724,.1163970410189747,2,8,Full-time
28,1,Public,1,1.935511593811047,.4244605587329227,2,8,Full-time
28,1,Bicycle,0,1.688748274217886,.629517020399695,2,8,Full-time
28,1,Walk,0,.6740386086794936,.4556400339878554,2,8,Full-time
28,2,Car,0,5.034694111900015,.1276721659804214,2.2,12,Part-time
28,2,Public,1,.7899761422352471,.402793943818144,2.2,12,Part-time
28,2,Bicycle,0,1.75779623409276,.2958391315846507,2.2,12,Part-time
28,2,Walk,0,.6574240555970075,.1840666644311461,2.2,12,Part-time
28,3,Car,0,3.986549504277768,.1702944013503332,2.4,13,Part-time
28,3,Public,1,.5897405329887919,.2572344649336477,2.4,13,Part-time
28,3,Bicycle,0,2.222663943908889,.8778390893243774,2.4,13,Part-time
28,3,Walk,0,.7993756730803361,1.262743867234965,2.4,13,Part-time
29,1,Car,0,7.556798403147218,.1776117269367626,3,10,Part-time
29,1,Public,0,2.902667592627064,.6768714776560629,3,10,Part-time
29,1,Bicycle,0,1.595424656635668,.9132961339358562,3,10,Part-time
29,1,Walk,1,.5731975781706355,.4126577253868105,3,10,Part-time
29,2,Car,1,6.530712651848255,.2234925300737583,3.2,15,Part-time
29,2,Public,0,3.790115532127375,.5962622025388347,3.2,15,Part-time
29,2,Bicycle,0,2.393817547653318,.2886752147487593,3.2,15,Part-time
29,2,Walk,0,.867501382498318,.1134895952356206,3.2,15,Part-time
29,3,Car,1,3.27549677721511,.1519812826501204,3.4,11,Part-time
29,3,Public,0,.9651179649289026,.187462298873848,3.4,11,Part-time
29,3,Bicycle,0,2.283035483239549,1.222533212835976,3.4,11,Part-time
29,3,Walk,0,.9106511983743002,.1522686855482397,3.4,11,Part-time
30,1,Car,0,1.089483033369167,.2464064442236745,5,4,Part-time
30,1,Public,1,.9702165860418563,.4312038173664997,5,4,Part-time
30,1,Bicycle,0,1.045568943598808,1.239890172314959,5,4,Part-time
30,1,Walk,0,.7682861283927489,1.72881202823373,5,4,Part-time
30,2,Car,0,3.253040374847114,.116006388236541,5.2,5,Full-time
30,2,Public,1,1.652760804500415,.160720026515432,5.2,5,Full-time
30,2,Bicycle,0,1.451128185223539,1.143639212374745,5.2,5,Full-time
30,2,Walk,0,.5168848898263254,1.496471304686921,5.2,5,Full-time
30,3,Car,1,.659441231914337,.155185429877108,5.4,9,Part-time
30,3,Public,0,3.266052565946068,.3528828853624005,5.4,9,Part-time
30,3,Bicycle,0,1.448518948397646,1.148873226642119,5.4,9,Part-time
30,3,Walk,0,.9435021070211222,.4576691850041702,5.4,9,Part-time
31,1,Car,0,7.194686376199471,.1598387866758754,4,7,Part-time
31,1,Public,1,2.815178591781454,.2440634819296078,4,7,Part-time
31,1,Bicycle,0,1.097887124966371,1.113001674316511,4,7,Part-time
31,1,Walk,0,.7186818585765458,.8808817718927466,4,7,Part-time
31,2,Car,1,.9864485324301779,.1531726859689043,4.2,12,Part-time
31,2,Public,0,2.623782988550524,.3588933010402689,4.2,12,Part-time
31,2,Bicycle,0,2.581993599708815,.9059398636328702,4.2,12,Part-time
31,2,Walk,0,.7979737461302014,1.779163954531067,4.2,12,Part-time
31,3,Car,1,7.316354966712066,.241345279056482,4.4,7,Part-time
31,3,Public,0,4.148985422217597,.1832498709789936,4.4,7,Part-time
31,3,Bicycle,0,1.785101634019232,.9705480293778337,4.4,7,Part-time
31,3,Walk,0,.5038973105473277,1.568385602040869,4.4,7,Part-time
32,1,Car,1,7.553825392730583,.2212762207732011,3,8,Full-time
32,1,Public,0,3.320955684852341,.2951664690224525,3,8,Full-time
32,1,Bicycle,0,2.538501713284758,.6418035601336016,3,8,Full-time
32,1,Walk,0,.7851159232070113,1.46780149674875,3,8,Full-time
32,2,Car,1,7.655144211149343,.2028007189138704,3.2,10,Part-time
32,2,Public,0,5.150883761466386,.5614643954284838,3.2,10,Part-time
32,2,Bicycle,0,1.859568914487097,.9601266613912429,3.2,10,Part-time
32,2,Walk,0,.6636327027330569,.8591466576173731,3.2,10,Part-time
32,3,Car,1,5.212422578845755,.2206484457113004,3.4,13,Part-time
32,3,Public,0,1.868427462186582,.4494272558095289,3.4,13,Part-time
32,3,Bicycle,0,2.365473065929751,.6064324472852504,3.4,13,Part-time
32,3,Walk,0,.6991734379557897,1.970268815627612,3.4,13,Part-time
33,1,Car,0,4.629619909251971,.1192634227167968,2,3,Full-time
